id,frame,cx,cy,area,eq_radius
19,2885,100.63143,133.85461,1412.0,21.20032
19,2886,99.77177,134.38408,827.0,16.224743
19,2887,98.49617,134.63889,441.0,11.8479805
19,2889,101.60162,131.77167,471.0,12.244344
19,2890,102.50008,131.72523,436.0,11.780624
19,2891,103.73411,134.85117,208.0,8.136858
20,2931,104.26715,125.5766,321.0,10.108287
20,2932,103.874916,124.789345,345.0,10.479357
20,2933,103.48088,123.950066,291.0,9.624353
20,2934,103.61278,122.91434,228.0,8.519075
20,2935,103.39911,122.818665,227.0,8.500373
20,2936,103.67717,123.528534,142.0,6.7230945
21,2936,108.612236,143.3093,162.0,7.180961
20,2937,103.58996,125.02095,145.0,6.793742
21,2937,108.83765,143.69447,151.0,6.9328775
21,2938,109.414024,143.3356,192.0,7.8176403
21,2939,109.58264,144.17537,141.0,6.69938
21,2940,110.01101,144.81763,199.0,7.9588733
21,2942,110.984535,144.93365,176.0,7.4848204
21,2943,111.16986,144.10968,160.0,7.1364965
21,2944,111.54579,144.4697,163.0,7.20309
21,2945,112.18181,145.38217,171.0,7.377736
21,2946,112.54854,146.07643,182.0,7.6113334
22,2947,103.95398,127.62391,154.0,7.0014086
22,2948,103.89883,127.697495,146.0,6.8171287
22,2949,103.9923,127.969604,141.0,6.69938
22,2950,103.71106,128.38951,169.0,7.3344646
22,2951,103.52864,128.60947,216.0,8.29186
22,2952,103.70765,128.85742,217.0,8.311031
22,2953,103.400215,129.2081,181.0,7.5903945
22,2954,103.10965,129.17604,222.0,8.406236
22,2955,102.717064,129.28885,196.0,7.898654
22,2956,102.659874,129.3218,189.0,7.7563243
23,2956,108.93759,141.40323,126.0,6.333012
22,2957,102.41969,129.30704,160.0,7.1364965
23,2957,108.62416,141.47327,126.0,6.333012
22,2958,102.439545,129.46692,169.0,7.3344646
23,2958,108.727234,141.5026,126.0,6.333012
22,2959,102.21965,129.43289,214.0,8.253382
23,2959,108.989204,141.61525,111.0,5.944106
22,2960,102.08809,129.59943,214.0,8.253382
23,2960,108.81432,141.58125,126.0,6.333012
22,2961,102.08838,129.90718,234.0,8.630441
23,2961,108.96096,141.28616,144.0,6.770275
22,2962,101.895,130.00105,260.0,9.097283
23,2962,109.13311,141.36981,126.0,6.333012
22,2963,102.06639,129.98238,251.0,8.938444
23,2963,109.20735,141.40765,126.0,6.333012
22,2964,101.89136,129.67752,239.0,8.722159
23,2964,108.8786,141.35632,225.0,8.462844
22,2965,103.42821,134.55798,339.0,10.387832
22,2966,103.75746,134.81212,414.0,11.47956
22,2967,104.10356,135.04279,411.0,11.437892
22,2968,104.02231,134.96487,441.0,11.8479805
22,2969,104.19,135.08801,416.0,11.507255
22,2970,103.93432,135.10211,411.0,11.437892
22,2971,104.076485,135.11208,396.0,11.227231
22,2972,104.112755,134.99928,391.0,11.156127
22,2973,103.71291,134.60048,431.0,11.71288
22,2974,102.413574,133.58527,434.0,11.753573
22,2975,103.11544,134.486,487.0,12.450579
22,2976,103.19601,134.62767,396.0,11.227231
22,2977,103.05043,134.64825,474.0,12.283277
22,2978,103.11093,134.68484,487.0,12.450579
22,2979,103.486664,134.65038,502.0,12.640869
22,2980,103.105995,134.60065,487.0,12.450579
22,2981,102.81036,134.14941,513.0,12.778614
22,2982,102.8537,134.33327,471.0,12.244344
22,2983,102.803604,134.48859,491.0,12.501606
22,2984,101.362656,133.21814,442.0,11.861406
22,2985,100.62485,133.14932,639.0,14.261838
22,2986,100.19065,133.23412,696.0,14.884343
22,2987,99.860306,133.54086,654.0,14.428259
22,2988,99.63744,133.95895,497.0,12.577759
22,2989,99.15642,133.92883,430.0,11.699284
22,2990,98.85747,134.30434,311.0,9.949592
22,2991,98.21074,134.92314,354.0,10.615164
22,2992,97.86746,134.85158,299.0,9.75575
22,2993,96.753296,135.80719,231.0,8.574939
24,2993,103.255844,117.80783,287.0,9.557978
24,2994,103.09273,118.0629,259.0,9.079772
24,2995,103.14027,117.894714,236.0,8.667245
24,2996,103.03291,117.938324,221.0,8.38728
24,2997,102.33612,117.72719,150.0,6.909883
24,3053,102.429955,116.007904,312.0,9.965575
24,3054,102.80575,115.72058,403.0,11.326027
24,3055,102.68235,115.645355,399.0,11.269678
24,3056,102.27846,115.74282,383.0,11.041408
24,3057,101.53699,115.88457,384.0,11.055813
24,3058,101.647934,116.05334,360.0,10.704744
24,3059,101.41185,116.39892,337.0,10.357144
24,3060,101.26129,116.7412,259.0,9.079772
24,3061,100.624084,117.3448,163.0,7.20309
24,3062,100.73299,118.734344,154.0,7.0014086
25,3078,94.566895,124.43642,149.0,6.8868117
25,3079,94.99997,124.19608,148.0,6.8636627
25,3080,94.95594,124.337234,140.0,6.675581
25,3081,95.25922,124.44778,191.0,7.797255
25,3082,95.26318,124.604614,199.0,7.9588733
25,3083,95.47422,124.75145,190.0,7.776817
25,3084,95.3248,125.19597,195.0,7.8784785
25,3085,95.30141,125.16648,203.0,8.038465
25,3086,95.39317,125.12712,309.0,9.917547
25,3087,95.27173,125.334015,336.0,10.341765
25,3088,95.40823,125.57689,373.0,10.896311
25,3089,95.46207,125.043106,354.0,10.615164
25,3090,95.53811,124.86168,353.0,10.60016
25,3091,95.59659,124.98248,379.0,10.983599
25,3092,95.54522,124.951866,410.0,11.423968
25,3093,95.62466,125.091194,400.0,11.283792
25,3094,96.96735,124.321014,542.0,13.134837
25,3095,97.97767,123.90762,578.0,13.564037
25,3096,98.11247,123.550896,628.0,14.138551
25,3097,98.12645,123.68097,590.0,13.704117
25,3098,97.896866,123.902084,618.0,14.02553
25,3099,97.31067,124.85811,698.0,14.905714
25,3100,96.69782,125.18405,709.0,15.022706
25,3101,96.591286,125.67904,801.0,15.967662
25,3102,96.038025,125.92763,752.0,15.471556
25,3103,95.45843,125.88292,765.0,15.6047125
25,3104,94.98312,125.80824,906.0,16.982014
25,3105,94.484215,125.7522,1082.0,18.558321
25,3106,97.12859,125.70343,1424.0,21.290215
25,3107,96.3909,125.82362,3129.0,31.559334
25,3108,96.618835,127.81914,6283.0,44.7207
25,3109,97.87378,130.10123,6873.0,46.773323
25,3110,100.16312,131.33632,5457.0,41.677536
25,3111,99.60549,141.71158,1880.0,24.462677
25,3112,92.95554,135.435,879.0,16.727055
27,3182,103.076096,128.76585,294.0,9.673836
27,3184,104.51703,127.724434,113.0,5.9974174
27,3185,103.203354,127.089325,257.0,9.044647
27,3186,103.2379,127.37919,281.0,9.4575405
27,3189,104.58403,125.24719,231.0,8.574939
27,3192,105.28874,123.13959,163.0,7.20309
27,3197,103.940895,126.6073,420.0,11.562446
27,3198,104.61256,128.24704,272.0,9.3048525
27,3200,103.46816,130.43025,346.0,10.494533
27,3201,102.72561,130.64554,603.0,13.854272
27,3202,102.337654,131.00476,568.0,13.446189
27,3203,102.990555,130.67268,227.0,8.500373
27,3204,103.35482,129.3386,223.0,8.425147
27,3205,103.27577,128.9031,194.0,7.8582516
27,3208,102.61282,127.03033,232.0,8.59348
27,3209,102.6891,126.53335,337.0,10.357144
27,3210,103.494965,126.09189,203.0,8.038465
27,3212,104.42174,126.3163,211.0,8.195327
27,3213,104.29973,126.01674,218.0,8.330159
27,3216,104.61983,124.99504,251.0,8.938444
27,3217,104.03894,126.689224,352.0,10.5851345
27,3218,104.76367,124.62195,144.0,6.770275
27,3219,104.92972,122.66315,168.0,7.3127327
27,3220,104.0492,121.89546,223.0,8.425147
27,3221,103.4983,121.70856,295.0,9.690274
27,3222,104.842384,121.7921,192.0,7.8176403
27,3223,105.06739,122.43272,173.0,7.4207554
27,3224,104.303635,121.807755,335.0,10.3263645
27,3225,103.42566,121.09175,345.0,10.479357
27,3226,103.860886,120.952515,221.0,8.38728
27,3228,103.64334,124.11882,171.0,7.377736
27,3229,103.60357,122.65956,332.0,10.280024
27,3232,103.08644,126.69643,234.0,8.630441
27,3233,102.44119,127.5922,411.0,11.437892
27,3234,103.16711,128.74878,288.0,9.574615
27,3235,102.849365,126.80152,172.0,7.3992767
27,3236,101.83214,127.271545,423.0,11.603666
27,3237,101.81111,127.939804,360.0,10.704744
27,3238,102.58648,128.1139,174.0,7.4421716
27,3239,103.68709,127.032486,225.0,8.462844
27,3240,103.04431,126.360794,462.0,12.126795
27,3241,102.31497,126.48988,491.0,12.501606
27,3242,102.390335,126.59914,336.0,10.341765
27,3243,101.12894,126.27322,185.0,7.673808
27,3244,100.49158,123.619705,238.0,8.703893
27,3245,102.87683,126.77515,467.0,12.19224
27,3246,103.41748,129.64465,414.0,11.47956
27,3247,103.40662,131.16412,245.0,8.830963
27,3248,102.5535,131.18892,359.0,10.689867
27,3249,102.13538,131.22601,321.0,10.108287
27,3251,102.500916,131.3803,379.0,10.983599
27,3252,102.6573,131.64224,417.0,11.521077
27,3253,102.41036,132.07019,383.0,11.041408
27,3254,102.6478,131.43687,208.0,8.136858
27,3259,103.6789,130.24355,236.0,8.667245
